"","kpc_control_1","kpc_control_2","kpc_control_3","kpc_knockdown_1","kpc_knockdown_2","kpc_knockdown_3"
"Tacc3",99.8766282465979,102.350491391304,77.6696304961348,73.6971825344112,72.2977600861969,73.7669637075879
"Fgfr3",11.3894400632085,8.31597742554341,5.90964579861895,4.16032482049095,8.21565455524965,5.74807509409776
"Letm1",100.314683633644,104.26956310489,93.7100976638148,78.4518394721151,83.7996764635464,80.4730513173686
"Nsd2",146.310499273525,133.055638808695,143.519969395032,128.97006943522,128.164211061895,130.289702132883
"Nelfa",31.9780432543932,35.1829814157606,34.1915221205811,35.0655949155666,32.0410527654736,18.2022377979762
"Nicol1",45.9958156398806,32.624219130978,34.1915221205811,33.2825985639276,50.1154927870229,38.3205006273184
"Mxd4",146.310499273525,138.812853949455,125.368914442131,133.130394255711,101.874116485096,112.087464334906
"Rnf4",14.0177723854874,32.624219130978,37.1463450198905,42.1975803221225,42.7214036872982,37.3624881116354
"Fam193a",58.6994218642286,46.0577211260866,45.1665786037306,64.7822007762163,43.5429691428232,72.8089511919049
"Tnip2",15.7699939336733,18.5510265646738,16.8847022817684,19.0186277508158,15.6097436549743,22.0342878607081
"Sh3bp2",10.951384676162,11.5144302815216,10.1308213690611,11.2923102270469,10.6803509218245,11.4961501881955
"Add1",168.213268625849,181.032431648368,155.761378549314,182.459959984389,179.101269304442,177.232315401348
"Mfsd10",142.368000790107,134.335019951086,103.840919032876,99.8477956917829,79.6918491859216,81.4310638330516
"Nop14",106.009403665249,88.916989396195,92.021627435638,114.706098622108,86.2643728301213,94.843239052613
"Htt",53.0047018326243,40.9401965565214,37.1463450198905,55.2728869008084,36.1488800430985,32.5724255332206
"Rgs12",46.8719264139736,49.8958645532605,36.7242274628463,62.4048723073643,44.3645345983481,54.6067133939287
"Lrpap1",97.6863513113655,80.6010119706516,75.5590427109137,76.6688431204762,96.1231582964209,85.2631138957834
"Trmt44",11.3894400632085,12.1541208527173,8.44235114088421,7.13198540655592,6.57252364419972,4.7900625784148
"Acox3",15.3319385466269,21.749479420652,27.8597587649179,24.3676168057327,27.9332254878488,25.8663379234399
"Htra3",13.5797169984409,17.2716454222825,14.3519969395032,22.5846204540938,25.4685291212739,20.1182628293422
"Afap1",12.703606224348,13.4335019951086,10.5529389261053,13.0753065786859,11.5019163773495,15.3282002509274
"Grpel1",99.4385728595514,115.783993386412,123.25832665691,97.4704672229309,112.55446740692,93.88522653693
"Tbc1d14",20.1505478041382,20.4700982782607,20.6837602951663,13.6696386958989,18.0744400215492,28.7403754704888
"D5Ertd579e",23.2169355134635,28.7860757038041,19.4174076240337,24.9619489229457,21.3607018436491,24.908325407757
"Bloc1s4",28.4736001580213,37.7417437005432,40.1011679192,25.5562810401587,27.1116600323239,27.7823629548058
"Mrfap1",235.673798231007,277.625707898911,289.994761689373,246.053496526179,262.079380312464,296.025867346035
"Man2b2",7.44694157979019,8.31597742554341,4.64329312748632,10.6979781098339,6.57252364419972,6.70608760978072
"Wfs1",14.0177723854874,13.4335019951086,12.6635267113263,16.6412992819638,15.6097436549743,7.66410012546368
"Evc",45.1197048657876,49.2561739820648,45.1665786037306,64.1878686590033,69.0114982640971,51.7326758468798
"Evc2",34.1683201896256,47.9767928396735,44.3223434896421,45.1692409081875,28.7547909433738,27.7823629548058
"Stx18",60.4516434124145,45.418030554891,46.8550488319074,53.4898905491694,49.2939273314979,57.4807509409776
"Nsg1",111.266068309806,90.8360611097819,83.5792762947537,129.564401552433,101.052551029571,80.4730513173686
"Lyar",104.257182117063,104.26956310489,99.6197434624337,95.6874708712919,97.7662892074709,104.423364209443
"Tmem128",13.1416616113945,11.5144302815216,7.17599846975158,5.94332117212994,7.39408909972469,8.62211264114664
"Wdr1",87.6110774092964,53.0943174092387,54.4531648587032,42.1975803221225,64.9036709864722,60.3547884880265
"Gm4754",2.19027693523241,8.95566799673906,11.8192915972379,8.9149817581949,11.5019163773495,15.3282002509274
"Rab28",7.00888619274371,5.75721514076082,15.6183496106358,8.9149817581949,13.9666127439244,12.4541627038785
"Bod1l",63.5180311217399,55.0133891228257,71.3378671404716,74.2915146516242,70.654629175147,64.1868385507583
"C1qtnf7",66.5844188310652,102.990181962499,87.3783343081516,58.8388796040864,63.2605400754223,51.7326758468798
"Cc2d2a",20.5886031911846,28.7860757038041,40.5232854762442,22.5846204540938,19.7175709325992,25.8663379234399
"Fbxl5",11.3894400632085,17.2716454222825,21.950112966299,16.0469671647508,22.1822672991741,21.0762753450251
"Tapt1",11.3894400632085,22.3891699918477,17.3068198388126,17.8299635163898,20.5391363881241,14.3701877352444
"Gm5865",6.57083080569723,21.1097888494564,18.1510549529011,9.5093138754079,14.7881781994494,18.2022377979762
"Qdpr",36.7966525119045,47.9767928396735,51.0762244023495,42.7919124393355,59.9742782533225,35.4464630802695
"Lap3",74.0313604108554,85.0788459690211,73.0263373686485,78.4518394721151,76.4055873638218,75.6829887389538
"Med28",94.1819082149936,120.901517955977,125.368914442131,108.762777449978,100.230985574046,142.743864836761
"Lcorl",1.75222154818593,2.55876228478259,4.22117557044211,9.5093138754079,8.21565455524965,7.66410012546368
"Gm7931",164.270770142431,198.304077070651,162.093141904977,134.91339060735,174.171876571293,159.030077603371
"Slit2",51.2524802844384,98.5123479641297,158.294083891579,86.1781569958841,121.591687417695,133.163739679931
"Adgra3",13.5797169984409,26.8670039902172,29.970346550139,22.5846204540938,23.825398210224,12.4541627038785
"Ppargc1a",7.88499696683667,6.39690571195647,12.6635267113263,5.94332117212994,10.6803509218245,9.5801251568296
"Dhx15",15.3319385466269,33.2639097021737,74.7148075968253,60.0275438385123,64.0821055309473,68.0188886134901
"9230114K14Rik",6.13277541865075,7.03659628315212,6.75388091270737,7.13198540655592,10.6803509218245,6.70608760978072
"Sod3",571.224224708612,995.998219351623,977.202144557348,331.63732140485,202.105102059141,273.033566969644
"Ccdc149",14.4558277725339,10.874739710326,24.06070075152,8.32064964098191,6.57252364419972,7.66410012546368
"Lgi2",95.9341297631795,123.46028024076,134.655500697103,84.3951606442451,78.8702837303967,52.6906883625628
"Sepsecs",14.0177723854874,16.6319548510868,16.04046716768,17.8299635163898,9.85878546629958,15.3282002509274
"Pi4k2b",49.5002587362524,42.2195776989127,47.2771663889516,39.2259197360576,36.1488800430985,38.3205006273184
"Zcchc4",14.8938831595804,19.8304077070651,31.6588167783158,29.1222737434367,27.1116600323239,33.5304380489036
"Anapc4",92.4296866668077,88.916989396195,98.7755083483453,114.111766504895,109.26820558482,102.507339178077
"Smim20",36.358597124858,30.7051474173911,29.5482289930948,30.3109379778627,42.7214036872982,40.2365256586843
"Rbpj",103.38107134297,88.2772988249993,119.459268643512,95.6874708712919,96.1231582964209,114.003489366272
"Tbc1d19",7.88499696683667,10.2350491391304,10.1308213690611,17.2356313991768,9.85878546629958,12.4541627038785
"Stim2",15.7699939336733,14.7128831374999,21.950112966299,13.6696386958989,20.5391363881241,20.1182628293422
"Pcdh7",25.4072124486959,24.9479322766302,50.2319892882611,36.2542591499926,52.5801891535978,52.6906883625628
"Rell1",40.3010956082763,43.498958841304,36.7242274628463,33.8769306811406,36.1488800430985,31.6144130175377
"Pgm2",6.57083080569723,8.31597742554341,10.5529389261053,4.75465693770395,7.39408909972469,5.74807509409776
"Tbc1d1",28.9116555450678,26.2273134190215,23.6385831944758,29.1222737434367,22.1822672991741,27.7823629548058
"Klf3",13.1416616113945,17.9113359934781,39.2569328051116,32.6882664467146,49.2939273314979,26.8243504391229
"Fam114a1",58.6994218642286,75.4834874010864,52.3425770734821,55.2728869008084,64.9036709864722,59.3967759723435
"Klhl5",5.25666464455778,15.3525737086955,18.1510549529011,17.2356313991768,18.8960054770742,19.1602503136592
"Wdr19",8.32305235388315,9.59535856793471,8.44235114088421,10.1036459926209,9.03722001077462,9.5801251568296
"Rfc1",54.3188679937638,56.9324608364126,60.7849282143664,65.9708650106423,87.0859382856463,63.2288260350753
"Rpl9",1870.49650268848,1507.75067630814,1582.51872135875,1210.06019064565,1767.1872948342,1572.09853823574
"Lias",23.2169355134635,22.3891699918477,22.7943480803874,21.9902883368808,32.0410527654736,20.1182628293422
"Ugdh",21.0266585782311,67.8072005467386,133.811265583015,95.093138754079,98.5878546629958,89.0951639585153
"Smim14",41.6152617694158,105.548944247282,88.6446869792843,64.1878686590033,79.6918491859216,95.801251568296
"Ube2k",106.447459052295,97.2329668217384,73.8705724827369,74.2915146516242,74.7624564527718,76.6410012546368
"Gm40309",17.9602708689058,17.9113359934781,13.929879382459,21.9902883368808,32.0410527654736,28.7403754704888
"Pds5a",28.9116555450678,58.2118419788039,69.6493969122948,55.2728869008084,60.7958437088474,42.1525506900502
"Apbb2",46.4338710269271,48.6164834108692,50.2319892882611,50.5182299631044,59.1527127977975,60.3547884880265
"Gm52775",15.7699939336733,14.0731925663042,13.929879382459,35.0655949155666,14.7881781994494,23.950312892074
"Uchl1",61.7658095735539,48.6164834108692,59.0964579861895,48.7352336114655,42.7214036872982,40.2365256586843
"Gm6517",10.5133292891156,20.4700982782607,12.2414091542821,13.6696386958989,8.21565455524965,7.66410012546368
"Tmem33",7.00888619274371,21.1097888494564,21.950112966299,17.2356313991768,14.7881781994494,14.3701877352444
"Slc30a9",163.394659368338,154.165427658151,136.766088482324,165.818660702425,110.91133649587,109.213426787857
"Gnpda2",3.06638770932537,10.874739710326,12.6635267113263,8.9149817581949,3.28626182209986,9.5801251568296
"Commd8",19.7124924170917,34.543290844565,29.970346550139,22.5846204540938,44.3645345983481,27.7823629548058
"Nfxl1",7.00888619274371,10.874739710326,14.7741144965474,10.1036459926209,11.5019163773495,13.4121752195614
"Slain2",7.44694157979019,3.19845285597824,13.5077618254147,6.53765328934293,12.3234818328745,5.74807509409776
"Fryl",32.4160986414397,19.1907171358694,18.1510549529011,33.8769306811406,18.8960054770742,30.6564005018547
"Ociad1",187.925761042941,180.392741077173,197.551016696691,207.421908907335,225.930500269365,202.140640809104
"Ociad2",14.8938831595804,19.1907171358694,12.2414091542821,17.2356313991768,7.39408909972469,5.74807509409776
"Sgcb",24.0930462875565,35.1829814157606,24.06070075152,22.5846204540938,19.7175709325992,13.4121752195614
"Usp46",3.94249848341834,6.39690571195647,8.44235114088421,4.16032482049095,5.75095818867476,7.66410012546368
"Dancr",14.0177723854874,6.39690571195647,8.44235114088421,15.4526350475378,5.75095818867476,9.5801251568296
"Rasl11b",6.57083080569723,6.39690571195647,7.17599846975158,5.34898905491694,3.28626182209986,0.95801251568296
"Scfd2",4.8186092575113,5.75721514076082,5.90964579861895,11.8866423442599,6.57252364419972,10.5381376725126
"Fip1l1",119.58912066369,133.055638808695,132.122795354838,167.601657054064,154.454305638693,153.282002509274
"Chic2",45.1197048657876,79.3216308282603,93.7100976638148,78.4518394721151,87.0859382856463,51.7326758468798
"Pdgfra",46.4338710269271,48.6164834108692,54.031047301659,80.8291679409671,105.160378307196,70.892926160539
"Tmem165",20.5886031911846,50.5355551244561,67.1166915700295,46.9522372598265,51.7586236980728,42.1525506900502
"Clock",16.6461047077663,12.7938114239129,10.5529389261053,10.1036459926209,14.7881781994494,9.5801251568296
"Exoc1",16.2080493207198,11.5144302815216,16.04046716768,20.8016241024548,23.825398210224,22.0342878607081
"Cep135",8.32305235388315,7.03659628315212,6.33176335566316,7.13198540655592,5.75095818867476,6.70608760978072
"Aasdh",7.44694157979019,4.47783399836953,5.06541068453053,7.72631752376892,6.57252364419972,8.62211264114664
"Ppat",15.3319385466269,9.59535856793471,19.8395251810779,13.0753065786859,10.6803509218245,14.3701877352444
"Paics",92.8677420538542,118.98244624239,132.544912911882,105.791116863913,99.4094201185208,98.6752891153449
"Srp72",21.0266585782311,16.6319548510868,35.0357572346695,21.3959562196678,30.3979218544237,35.4464630802695
"Rest",21.0266585782311,30.7051474173911,46.4329312748632,37.4429233844186,47.650796420448,32.5724255332206
"Noa1",15.7699939336733,13.4335019951086,22.3722305233432,20.8016241024548,16.4313091104993,11.4961501881955
"Polr2b",31.9780432543932,24.9479322766302,35.8799923487579,31.4996022122887,29.5763563988987,31.6144130175377
"Igfbp7",1550.71607014455,2691.81792359128,2495.98111480242,1507.22624925215,1484.56877813361,1371.873922458
"Cenpc1",15.7699939336733,14.7128831374999,18.9952900669895,15.4526350475378,18.8960054770742,18.2022377979762
"Ythdc1",45.5577602528341,72.2850345451081,80.6244533954443,86.7724891130971,67.3683673530471,62.2708135193924
"Utp3",51.2524802844384,47.3371022684779,45.1665786037306,36.2542591499926,29.5763563988987,43.1105632057332
"Rufy3",14.4558277725339,8.95566799673906,9.70870381201685,11.8866423442599,13.1450472883994,19.1602503136592
"Grsf1",1.75222154818593,31.3448379885867,38.8348152480674,22.5846204540938,32.8626182209986,22.992300376391
"Gm15682",178.726597914965,179.113359934781,305.613111300009,457.635730254005,569.344860678801,557.563284127483
"Dck",13.1416616113945,12.7938114239129,27.4376412078737,17.8299635163898,11.5019163773495,14.3701877352444
"Gm42162",38.9869294471369,47.3371022684779,71.7599846975158,55.8672190180214,64.0821055309473,59.3967759723435
"Cox18",7.44694157979019,10.874739710326,18.1510549529011,17.8299635163898,10.6803509218245,15.3282002509274
"Ankrd17",49.5002587362524,46.0577211260866,64.16186867072,66.5651971278553,69.833063719622,61.3128010037094
"Cxcl5",6.57083080569723,46.0577211260866,53.6089297446148,35.0655949155666,32.8626182209986,32.5724255332206
"Cxcl1",51.2524802844384,132.415948237499,227.52136324683,24.9619489229457,43.5429691428232,22.992300376391
"Gm19610",11.827495450255,10.874739710326,12.2414091542821,7.72631752376892,5.75095818867476,7.66410012546368
"Ereg",7.88499696683667,5.75721514076082,35.4578747917137,18.4242956336028,18.0744400215492,18.2022377979762
"Areg",3.50444309637185,10.2350491391304,13.0856442683705,8.32064964098191,9.85878546629958,8.62211264114664
"Rchy1",16.2080493207198,19.8304077070651,17.3068198388126,13.0753065786859,16.4313091104993,16.2862127666103
"Cdkl2",12.703606224348,14.7128831374999,13.5077618254147,3.56599270327796,8.21565455524965,12.4541627038785
"G3bp2",25.4072124486959,54.37369855163,66.2724564559411,52.3012263147434,63.2605400754223,58.4387634566605
"Uso1",84.544689699971,80.6010119706516,94.5543327779032,68.3481934794943,73.9408909972469,79.5150388016857
"Naaa",33.7302648025791,31.3448379885867,34.1915221205811,27.9336095090107,29.5763563988987,28.7403754704888
"Sdad1",27.5974893839284,28.7860757038041,36.3021099058021,42.1975803221225,34.5057491320485,36.4044755959525
"Cxcl10",90.2394097315753,87.6376082538037,139.29879382459,122.432416145877,137.201431072669,96.7592640839789
"Nup54",9.19916312797612,7.67628685434777,12.2414091542821,7.72631752376892,9.85878546629958,11.4961501881955
"Scarb2",83.2305235388315,90.1963705385863,81.8908060665769,109.357109567191,110.91133649587,90.0531764741982
"Septin11",25.8452678357424,32.624219130978,48.9656366171285,46.9522372598265,73.1193255417219,44.0685757214161
"Ccni",17.0841600948128,108.107706532064,128.745854898484,95.093138754079,114.19759831797,114.961501881955
"Ccng2",4.8186092575113,10.2350491391304,11.3971740401937,8.32064964098191,15.6097436549743,4.7900625784148
"Cnot6l",24.9691570616495,23.0288605630433,37.990580133979,29.1222737434367,30.3979218544237,43.1105632057332
"Anxa3",13.5797169984409,10.2350491391304,13.5077618254147,35.0655949155666,29.5763563988987,24.908325407757
"Bmp2k",6.57083080569723,6.39690571195647,12.6635267113263,8.32064964098191,6.57252364419972,4.7900625784148
"Antxr2",42.9294279305552,42.8592682701084,62.051280885499,47.5465693770395,47.650796420448,33.5304380489036
"Gm57843",3.94249848341834,7.03659628315212,12.6635267113263,6.53765328934293,14.7881781994494,10.5381376725126
