"","control_1","control_2","control_3","knockdown_1","knockdown_2","knockdown_3"
"Zfand1",4.81055942928018,4.97266480381564,5.34803680144333,5.20841267730225,4.93061986913542,5.10335199306567
"Chmp4c",3.5603788840921,4.14961210187573,3.52462172270805,3.82953962911494,4.0104634006824,3.98574784785792
"Snx16",3.74106619916083,3.91292625679574,3.65315389717225,3.92084369475952,4.19457442007617,4.11006206315437
"Gm37164",4.21863105094383,3.09980682119028,3.14200996163758,4.0877547688899,4.19457442007617,3.61806500577262
"Lrrcc1",2.7115992619406,2.3830055180795,2.85179480174196,3.07240562731848,2.82737980900929,1.89702919456543
"E2f5",4.13493611920612,4.16768923204521,5.24980775439192,4.58313857968279,3.79937175977536,4.27849863265946
"Rbis",4.15631942888083,3.0616469359772,3.30741377857489,3.65437712842519,3.77389067211743,3.61806500577262
"Car13",4.56086786578394,4.82101445441772,4.78628111497501,5.09536853232443,5.21251782862602,4.97843240861781
"Car2",4.17739042326133,4.35288507577625,4.34734577342581,4.45152805280791,4.28754009047398,3.69948066809513
"Gm54192",5.43555919332929,5.38175514823697,4.42141547256786,5.36292786875325,5.50354152810144,5.44769277176126
"Ythdf3",3.39033161132656,3.54918474372828,4.6996303508086,4.23734217886713,3.55201119224874,4.42930987391964
"Armc1",6.10275869178209,6.21223588082787,6.31961624504451,5.94999159637467,5.94141953237368,6.20129414939155
"Mtfr1",6.31253239335634,6.51372002512941,6.45803195173182,7.18402642074648,6.5675246232814,6.74262744313274
"Pde7a",3.99951966097768,3.80156703884295,3.88025005640863,4.00671171178923,4.53512712416855,4.40524419928827
"4632415L05Rik",2.87528672344048,3.13698331674485,2.85179480174196,3.60015964157706,2.92321234329378,3.29036331135562
"Cp",4.44401296778014,3.93420257144709,3.93184740484928,5.01476419219495,4.65163097932544,4.52174842850784
"Hps3",2.82276105642206,3.46397619907908,3.26780645754561,3.73206443733977,3.52171392314169,3.4400012622036
"Hltf",4.66896289256917,4.63862694142874,4.26926646009814,4.69082718691206,4.73322256039689,4.25175635245653
"Gyg1",4.65400782602898,4.77458750349459,5.3095439815471,5.40306662297436,4.97602002816362,5.43586245276269
"Tbl1xr1",4.76952029939888,4.73875975044273,4.71443840251848,4.88472816162789,4.96480322494083,5.07312143690008
"Ect2",4.63889610907334,6.08484670964642,6.6627647084875,6.71438613004479,6.07260448349892,6.50288439875638
"Nceh1",4.63889610907334,4.54492015431582,4.5590383736341,4.96199933240135,4.57992576379111,4.71033155227969
"Fndc3b",5.97018633991373,5.77865833321007,5.62379138906227,6.4257477501728,6.41927356016365,6.03088831873151
"Pld1",2.31511418741164,1.95363631554836,2.90440142713285,3.14993628827931,2.72472568010465,3.48661959579657
"Rpl22l1",6.05801508866085,5.6750458090265,4.42141547256786,6.46798815489029,6.22611169679474,6.04653171264673
"Mecom",3.31627310827046,3.80156703884295,3.82673868595746,4.18304814308887,4.15564329062827,3.98574784785792
"Mynn",4.69841583419785,4.87702290749974,4.85471530018404,4.77888117459878,4.87178370634754,4.9946518138997
"Sec62",7.41151047685389,7.16957079834971,7.18541506198135,7.33689891862428,7.2923978265411,7.24109764341704
"Phc3",4.62362442518761,4.44470145462656,4.43935359287909,4.80308294432141,4.48889269153644,4.52174842850784
"Prkci",6.28852449438897,6.45236691738432,6.59236149414694,6.4867869715114,6.56009032872447,6.60149383377492
"Skil",5.05784188428917,4.92031497485383,4.68466872926974,4.95121076644112,4.90737253935989,4.58738687302213
"Zmat3",5.02334512651973,5.34250827656924,5.17683788492133,5.17170675393641,5.37386100604404,5.27252950102805
"Pik3ca",5.44427801664047,5.50061840942258,5.4130226582958,5.64987896998598,5.7191413032863,5.61440736953088
"Zfp639",5.88308927015402,5.64309944458514,5.47520698368624,6.07451730787983,5.81595093809161,5.70590888908516
"Mfn1",4.81055942928018,4.78633505830877,4.75797187718194,4.42057607087463,4.66555406237338,4.6501684656572
"Gnb4",3.02228029476958,2.55767628963025,2.74045162029011,2.85812197101676,3.55201119224874,2.93452949507855
"Actl6a",7.17794835528308,7.05527211623312,7.30763669570737,7.07892211708628,6.95531545783049,7.2342836207248
"Mrpl47",5.56910643556714,4.96234570174837,5.0541495887311,5.42662454697415,4.82292369563396,5.19041915071836
"Ndufb5",7.8832359025365,7.91609516886681,7.23503953024649,7.13719867008802,7.93660592944857,7.88113557380243
"Ttc14",5.16721456708355,4.93093800993901,5.04246089785116,5.63647248897815,5.49576919454315,5.32478328020163
"Fxr1",6.326747675937,6.53127944547239,6.59236149414694,6.74905849177919,6.7517476035439,6.74262744313274
"Dnajc19",6.55722109044187,6.42256648180261,6.86874355399117,7.13719867008802,6.61134341956762,6.58015571923517
"Sox2",4.23881754101027,4.25482572805176,4.34734577342581,4.85030153202481,4.60903689744004,4.9454360931536
"Atp11b",1.52493092590977,3.37341741312325,3.22708099968714,4.32352448943973,4.11563239985078,4.1967371023182
"Dcun1d1",5.45294446473987,5.42748411247539,5.6927130813498,5.95540052444387,5.60817393460922,5.80120258207832
"Mccc1",4.15631942888083,4.14961210187573,4.02981562624209,4.48182990591731,4.0104634006824,4.42930987391964
"Acad9",5.47012272614525,5.75493987198043,6.16649747752972,5.95540052444387,5.66472426178674,5.9332891194322
"Zfp267",4.60818935140623,4.6769957614538,4.63882974337492,4.66464921137371,4.85972295910533,4.47626938259081
"Anxa5",10.0464147413486,9.95046098604897,9.95173972201446,10.1916160038598,9.85262346485991,9.91702870362235
"1810062G17Rik",2.45972491536399,2.98215875046476,2.68138247525735,2.81116284931578,1.97421078844853,3.12338929597895
"Exosc9",1.52493092590977,1.33957609166922,2.41747046930884,2.08134159948079,2.36397439915429,2.02887820960346
"Ccna2",7.54922224315551,7.52899340204611,8.24281415379319,7.65375161656038,7.47346621547166,7.72705884782034
"Bbs7",3.27776765050793,3.0616469359772,3.38350838693511,3.8759138382552,3.39373082213398,3.29036331135562
"Bltp1",4.33571876642619,4.07494959637726,4.076412900801,4.72922450628379,4.45722550343325,4.72984100568217
"Bbs12",3.49474504736878,3.2767912210546,3.85374245745196,3.45497006262275,3.66721223307877,3.57556678110855
"Afg2a",4.35434177115047,4.25482572805176,5.1443987274169,5.04552096477002,4.19457442007617,4.78683466724204
"Spry1",4.7970090181806,5.04290292928065,5.13342153632802,5.44211879690986,4.99819534838503,5.08831589576789
"Gm5148",9.89762797225524,9.37270952327813,10.1519841943025,10.2546720134343,9.90417885819895,9.90849344097444
"Ankrd50",7.15688556785529,7.20063067476865,7.11461742217109,7.00260154078421,7.09304572725541,6.91870180602752
"Hspa4l",7.47458017105599,7.3366751235983,7.42481677704208,7.69798314633742,7.41078495982557,7.50444379335749
"Plk4",5.29802900623089,5.4934695732366,5.28990545498882,5.36292786875325,5.31324183162618,5.14754228897222
"Mfsd8",2.31511418741164,2.85405809596432,2.48811059456933,3.32728543452318,3.13816984764143,3.12338929597895
"Abhd18",1.76655579207879,2.03466788228873,2.09422497246909,2.90360065398042,2.29399398510588,2.36460956107877
"Larp1b",6.16209959655131,6.30498904270092,6.35784477779751,6.15193755876215,6.4315477205255,6.34738041670798
"Pgrmc2",7.11107926981628,7.50786260232541,8.18418257116684,7.10349071905499,7.13367914473188,7.47872915147957
"Jade1",5.57705652416255,5.70630006614436,5.49249250571134,5.73411000257762,5.82838162554315,5.51670708705366
"Sclt1",2.06675183851924,2.80869913062234,2.90440142713285,3.14993628827931,2.82737980900929,3.23682416611747
"Slc7a11",5.25902683898872,5.52886469514026,6.13931982860185,5.94999159637467,5.54178724763087,5.99908327392723
"Noct",2.23698284894031,3.86940851528115,4.18671845829105,3.73206443733977,3.52171392314169,4.04924353062138
"Elf2",4.39088175069293,4.32093350201153,4.50895555909197,4.3066949743307,4.75942557734765,4.52174842850784
"4930577N17Rik",0.382607551416998,1.05879712119898,1.67698912642695,1.50526006255554,1.97421078844853,2.1496800123419
"Ndufc1",7.32209690793779,7.29616488846239,7.92882099628116,8.09711234841497,7.1829126017495,7.99435447434307
"Naa15",6.04087188579046,5.61702304144552,5.86850275783725,5.48014167208683,5.60817393460922,5.91636081607611
"Rab33b",3.62315626135609,4.03611752528769,3.65315389717225,3.73206443733977,3.98847728836592,4.16842009359679
"Setd7",5.52046332689368,5.53584069379043,5.46648593281347,5.14355114844177,5.36535551473738,5.3875465298852
"5031434O11Rik",1.76655579207879,2.31974367503865,2.09422497246909,1.50526006255554,1.78309583063871,2.1496800123419
"Mgst2",7.66003358368598,7.53596877987749,7.63981771298987,8.1007779667306,7.67962164845965,7.57355826548807
"Maml3",3.15567214075682,3.34192231615362,2.68138247525735,3.07240562731848,2.61420386244963,3.12338929597895
"Foxo1",6.38677830553031,6.56917396479113,6.33407091266944,6.64243675313058,6.10361806787674,6.38478231164646
"Cog6",4.11323109646361,3.89133146454953,4.36622275364437,4.34015994428724,3.52171392314169,4.27849863265946
"Gm43471",3.8760728295363,3.93420257144709,4.86802104492404,4.06791679932231,3.94347361123474,3.69948066809513
"Proser1",5.83085210326099,5.68135106210034,5.82140164334962,5.63647248897815,5.4320354605146,5.61440736953088
"Ufm1",6.58508323844842,6.11310723389886,6.26534114826899,6.44894114557541,6.27688034985234,6.28939415072963
"Supt20",5.02334512651973,4.98291062076346,5.32891876696557,4.61082365161773,4.48889269153644,4.74909015047519
"Exosc8",6.22922111688377,6.08484670964642,6.81479557442989,6.25641935893234,5.79076355461095,5.87315009384559
"Alg5",6.55722109044187,6.70534502337255,6.71891838677795,6.95479283593343,6.90631984104606,6.65859668630715
"Rfxap",5.61616280698548,5.56341218639557,5.62379138906227,6.12338961374032,5.94713047534177,5.45942686884235
"Spart",5.30761699743987,5.21792383008467,5.18749084901364,5.56042355145008,5.49576919454315,5.32478328020163
"Nbea",3.49474504736878,3.52133734976069,3.26780645754561,3.80578127711287,3.13816984764143,3.12338929597895
"Tm4sf1",10.2416089868784,10.0418091290513,9.45390668747733,10.3315595631207,10.5235768281885,10.4111747947702
"Tm4sf4",5.63912767001691,5.46451463441328,4.98255326153693,6.87712411266347,6.84033871325227,6.55849726032932
"Wwtr1",6.53290334715671,6.41879777039234,6.58834761933693,6.12338961374032,6.41103238549547,6.63292067674449
"Gm46805",2.97492723588929,2.98215875046476,2.95515709324725,3.39253986665381,2.92321234329378,1.75190720512167
"Commd2",6.53290334715671,6.35317586786884,6.03110709120637,6.039294134527,6.11887837904203,6.35995576164959
"Rnf13",5.52868526206332,6.07530216220048,6.24508729395711,6.83078942165804,6.54510581494709,6.57477151075653
"Pfn2",2.23698284894031,1.7764917174018,3.09751622448616,3.68074045923304,3.3252134846271,3.34198648250476
"Tsc22d2",3.52793517602082,4.01630236716473,3.59031873076807,3.82953962911494,4.0104634006824,4.54396138573352
"Serp1",7.73833453188111,7.48821699950657,7.51003655888068,7.90503082304408,7.6606299063144,7.52692271428768
"Eif2a",6.35476481670753,5.93986025501578,6.09474175215813,6.44125136915757,6.34335130076338,5.85549679029392
"Selenot",7.19612936924427,6.99073442708253,6.93029201865018,7.22490995903405,7.12362757689595,7.05641795880534
"Gm8234",2.45972491536399,2.94070961633268,3.05160648256656,1.913641969516,2.49450750174586,2.86565150151664
"Siah2",5.18812817751657,4.84367942034536,4.62322061115394,4.61082365161773,5.05218675054176,5.27252950102805
"Rpl13-ps6",8.13555174363656,7.99667666697852,8.04613736647362,7.81863548922319,8.14102297329224,8.1706621625034
"Mbnl1",5.011660436811,4.4740527420836,4.78628111497501,4.61082365161773,5.21251782862602,5.35021716302942
"Rap2b",4.8239837524558,4.82101445441772,4.50895555909197,4.75426647386096,5.17407437244449,5.10335199306567
"Dhx36",5.17770926797962,5.04290292928065,5.3095439815471,5.62972223896423,5.67163970424129,5.67604858949631
"Gm9701",7.38004709619086,6.82407692898885,6.12830377686397,9.07850377641773,7.20929153604512,7.32687007493245
"Plch1",2.82276105642206,4.38414431891964,4.09915903911807,4.06791679932231,4.09520299641377,4.85948445768692
"E130311K13Rik",3.02228029476958,2.44360948334451,3.65315389717225,3.94279457013396,3.05598899153694,3.18122132528013
"Slc33a1",2.5911518385325,3.93420257144709,4.32821851853264,5.46505256087122,3.72153725497781,5.21831175625244
"Gmps",3.23820623619466,2.89803431912138,4.076412900801,3.03201972591611,3.66721223307877,4.04924353062138
"Kcnab1",1.97345879758014,1.95363631554836,3.42010166972651,2.60636380966635,2.61420386244963,2.5516320406801
"Ssr3",6.34548609347722,7.06494965559283,7.69685412662832,7.76265875694135,7.30579508392479,7.63951252317367
"Gm38503",3.68331547694452,3.84714728146767,4.12155211161217,3.78162511139453,3.87322111800584,3.81358824190298
"Tiparp",4.35434177115047,3.75449962937953,4.12155211161217,4.27243527477936,4.2324825384064,4.42930987391964
"Ccnl1",6.89912964481192,6.49951696851358,6.70415648271225,7.00260154078421,6.84033871325227,6.86236470097869
"Rsrc1",5.13526448492671,4.79798772742944,5.1223601810901,4.71653861120056,5.26832793856927,4.71033155227969
"Mlf1",2.97492723588929,3.02245021917611,3.05160648256656,2.99047064749205,2.72472568010465,3.12338929597895
"Gfm1",5.82418743441998,6.20350042185857,5.84850456218063,6.1753034384058,5.90667082583842,6.00710051011473
"Lxn",6.18308694859336,6.2926865890626,6.21416318144629,6.35384275742408,6.37758869668342,6.59618881967555
"Mfsd1",6.26902631033873,5.93986025501578,6.21416318144629,6.58077740470439,5.94713047534177,6.35368179086168
"Ift80",4.02299026992213,4.05566420904507,4.43935359287909,4.58313857968279,4.19457442007617,4.04924353062138
"Smc4",5.72749729936393,6.03647970855415,7.03132222301438,6.53092920593546,6.62921560655271,7.09077404134148
"Trim59",5.12445526133377,5.36618428371341,4.89426994831505,5.1809711580329,5.2774232745217,5.27252950102805
"Kpna4",5.70590715395668,5.73082494296579,6.78353916707586,6.25203059678842,5.88303115911891,6.21520312726253
"Arl14",7.03519989547009,6.91784355026818,6.8621093520912,7.53955271692244,7.38577082829923,7.27469320632034
"Ppm1l",4.75557700099603,4.70201954653319,4.6996303508086,4.71653861120056,4.95349852843751,5.05776524516648
"B3galnt1",2.06675183851924,1.46182044596844,2.09422497246909,1.913641969516,1.78309583063871,2.63677331011049
"Nmd3",6.2788083421291,6.18142752755691,6.59636423250708,6.76762525326434,6.47568012263664,6.7036924628538
"Sptssb",4.29773567686957,4.45945174018806,4.18671845829105,5.60927989130877,5.28646162882721,5.36276791271975
"Gm8599",7.14088418736431,6.79238762207495,7.78191054617567,9.17148827349733,7.99566497589274,8.25049971870025
"Pdcd10",5.52868526206332,5.63012015788693,5.53482137512699,6.31650009414496,6.10872279463332,5.66595621752833
"Serpini1",3.15567214075682,2.11138918604878,3.09751622448616,3.32728543452318,2.87609165200095,2.36460956107877
"Golim4",4.21863105094383,3.93420257144709,5.82822525645062,5.23534195922932,4.96480322494083,5.7254778371722
"Rapgef2",4.72727949763118,4.68956190852688,4.32821851853264,4.77888117459878,4.81044568763149,4.54396138573352
"Fnip2",3.8760728295363,3.86940851528115,3.34596272362303,3.78162511139453,3.58168526945502,3.73852795430435
"Ppid",6.7023879824144,7.17181167382315,7.44493440583968,7.73462094102666,7.377335467834,7.51572703445194
"Etfdh",4.02299026992213,4.63862694142874,4.99473545485395,5.48762745616162,4.39172631565682,4.82361681731794
"4930579G24Rik",4.56086786578394,4.09398058115341,4.5590383736341,3.96441645817879,4.13577654573009,4.22450899127335
"Tmem144",3.52793517602082,3.57650478091466,2.90440142713285,3.57226717255951,3.3252134846271,2.63677331011049
"Gm29808",2.23698284894031,1.33957609166922,1.25901527761821,2.36760517264533,2.36397439915429,2.02887820960346
"Pdgfc",4.21863105094383,4.53102242779767,4.34734577342581,4.48182990591731,4.21365298442574,4.89448196198956
"Map9",1.87371322506317,1.57451089555163,1.79314311508787,0.27893998454754,1.88181564207747,1.89702919456543
"Plrg1",6.02352252209266,6.38442887872885,5.68521571123939,5.98743502747102,6.01395454529901,6.11490080974616
"Tmem131l",4.39088175069293,4.48850745178215,4.20780246777612,4.65137991497676,4.25106949844881,4.35587397677591
"Mnd1",4.85046337093772,4.71437053339916,4.32821851853264,4.65137991497676,4.30543537949346,4.54396138573352
"Trim2",4.95177382404497,5.23516993181256,5.15529302547519,5.2264212667466,5.29544371101505,5.21831175625244
"Fhdc1",3.90162170915589,4.42979880122452,4.54253652981736,3.96441645817879,4.13577654573009,4.54396138573352
"Arfip1",4.95177382404497,4.38414431891964,5.1112133611208,5.07563569842688,4.78516115797707,5.08831589576789
"Fbxw7",5.5368606057326,5.11919889317085,5.0541495887311,5.07563569842688,5.03083204119613,5.20443286077737
"Gm46808",8.44993165243889,8.44040306093312,8.36163397365022,8.00361343996053,8.21389450530457,8.08425287863272
"Gatb",4.40881044922345,4.90961313828979,4.45707141132864,3.89855366577352,4.11563239985078,4.11006206315437
"Fhip1a",2.87528672344048,2.61149678139333,2.41747046930884,2.43110014787153,2.06104310823683,2.7933195022932
