NM_009896.2,307.3,461.2,191.9,0.417,-1.3,0.3,-4.2,2.6e-05,1.0e+00,0.0016,0,558.8,374.2,450.6,169.3,200.8,264.5,133
NM_026979.6,168.1,234.5,118.2,0.509,-1,0.23,-4.22,2.5e-05,9.8e-01,0.0016,0,210.3,254.5,238.7,111.5,100.4,154.9,106.2
XM_006504712.2,124.3,184.7,79,0.428,-1.2,0.29,-4.21,2.6e-05,1.0e+00,0.0016,0,225.9,167.6,160.5,65.2,88,100.7,61.9
NM_001409501.1,350.8,151.6,500.2,3.299,1.7,0.41,4.19,2.8e-05,1.0e+00,0.0017,0,260.1,103.3,91.3,531.1,412.4,531,526.4
NM_016873.2,459.4,634.9,327.9,0.518,-0.9,0.23,-4.19,2.8e-05,1.0e+00,0.0017,0,684.2,583.3,637.1,368.1,217.8,367.2,358.3
NM_018796.3,5497.5,4758.8,6051.5,1.272,0.3,0.08,4.19,2.8e-05,1.0e+00,0.0017,0,4456.8,4830,4989.6,6449.5,5636.6,5815.5,6304.3
NM_054041.2,878.6,1057.2,744.6,0.704,-0.5,0.12,-4.2,2.7e-05,1.0e+00,0.0017,0,1071.6,1004.1,1095.8,627.8,770.8,780.9,798.9
NM_009569.4,522.4,322,672.7,2.095,1.1,0.26,4.17,3.1e-05,1.0e+00,0.0019,1,339.4,408.2,218.4,713,602.4,596,779.5
XM_006523345.3,222.4,275.1,182.9,0.671,-0.6,0.14,-4.16,3.1e-05,1.0e+00,0.0019,1,258.2,297.3,269.7,179.8,165.3,194.4,192.1
XR_004936897.1,63.9,0,111.9,619.404,9.3,2.23,4.16,3.2e-05,1.0e+00,0.0019,1,0,0,0,0,154.5,124.9,168.1
NM_001271419.1,5191.8,8785.1,2496.7,0.284,-1.8,0.44,-4.15,3.3e-05,1.0e+00,0.002,1,10631.6,5975.2,9748.6,1508,2022,4682.7,1774.2
NM_001302471.1,50,18.4,73.7,4.059,2,0.49,4.15,3.3e-05,1.0e+00,0.002,1,12.9,30.2,12.2,76.8,85,47.8,85
NM_001346666.1,40.8,16.6,59,3.578,1.8,0.44,4.14,3.4e-05,1.0e+00,0.002,1,9.2,20.2,20.4,44.2,55.6,59.3,76.7
NM_008827.3,186,80.9,264.7,3.284,1.7,0.41,4.15,3.4e-05,1.0e+00,0.002,1,59,126,57.8,204,372.3,202.7,279.8
NM_010137.3,418.1,637.9,253.3,0.397,-1.3,0.32,-4.15,3.3e-05,1.0e+00,0.002,1,789.4,558.1,566.3,164.1,332.1,314.9,202.3
NM_020010.2,247.3,162.2,311.1,1.932,1,0.23,4.14,3.4e-05,1.0e+00,0.002,1,138.3,215.4,132.8,326,276.5,325.1,316.8
NM_001037762.1,164.4,122.4,195.9,1.61,0.7,0.17,4.14,3.5e-05,1.0e+00,0.0021,1,122.6,138.6,105.9,192.4,197.7,186.8,206.9
NM_001162942.1,225.1,299.4,169.3,0.567,-0.8,0.2,-4.14,3.5e-05,1.0e+00,0.0021,1,332,239.4,326.7,165.1,145.2,184.2,182.9
NM_001363135.1,39.5,15,57.8,3.818,1.9,0.47,4.13,3.6e-05,1.0e+00,0.0021,1,12,15.1,17.9,48.4,69.5,35.7,77.6
NM_001421607.1,54,0,94.5,523.673,9,2.18,4.14,3.5e-05,1.0e+00,0.0021,1,0,0,0,98.9,0,143.4,135.8
NM_025817.4,66.6,95.6,44.9,0.471,-1.1,0.26,-4.13,3.6e-05,1.0e+00,0.0021,1,78.4,103.3,105.1,40,47.9,51,40.6
NR_157095.1,39.3,19.7,54,2.71,1.4,0.35,4.13,3.6e-05,1.0e+00,0.0021,1,24,16.4,18.7,54.7,54.1,43.3,63.7
XR_003951412.1,667.1,837.4,539.5,0.644,-0.6,0.15,-4.14,3.5e-05,1.0e+00,0.0021,1,862.2,904.5,745.5,462.7,610.2,587.1,497.8
NM_001311060.2,41.8,73.7,17.8,0.241,-2.1,0.5,-4.12,3.8e-05,1.0e+00,0.0022,1,71.9,88.2,61.1,11.6,26.3,24.2,9.2
NM_008903.2,681.6,849.5,555.7,0.654,-0.6,0.15,-4.11,3.9e-05,1.0e+00,0.0022,1,827.2,723.1,998.1,537.4,519,574.3,592
NM_010216.3,1249.3,2069.6,634,0.306,-1.7,0.41,-4.12,3.8e-05,1.0e+00,0.0022,1,2669.7,1355.5,2183.6,389.1,735.3,997,414.7
NM_011780.3,96,137.8,64.6,0.469,-1.1,0.27,-4.11,3.9e-05,1.0e+00,0.0022,1,169.7,136.1,107.5,75.7,63.3,61.2,58.2
NM_019496.4,133.5,88.8,167.1,1.889,0.9,0.22,4.11,4.0e-05,1.0e+00,0.0022,1,83.9,105.8,76.6,160.9,176.1,140.9,190.3
XM_006512782.2,53.6,25.8,74.4,2.878,1.5,0.37,4.11,3.9e-05,1.0e+00,0.0022,1,34.1,18.9,24.4,82,51,77.1,87.7
XM_036166104.1,200.6,71.7,297.3,4.177,2.1,0.5,4.11,3.9e-05,1.0e+00,0.0022,1,55.3,124.7,35,254.5,217.8,283.7,433.2
NM_011636.3,324.2,232.4,393,1.687,0.8,0.18,4.11,4.0e-05,1.0e+00,0.0023,1,287.7,197.8,211.8,390.1,387.7,364.6,429.5
NM_026162.6,670.2,988,432,0.437,-1.2,0.29,-4.1,4.2e-05,1.0e+00,0.0023,1,1055.9,728.2,1179.8,302.9,492.8,561,371.3
NM_001282041.1,426.9,343.9,489.1,1.425,0.5,0.13,4.08,4.4e-05,1.0e+00,0.0024,1,369.8,349,312.9,502.7,455.7,463.4,534.8
NM_001403627.1,104.8,47.6,147.7,3.121,1.6,0.4,4.09,4.4e-05,1.0e+00,0.0024,1,54.4,63,25.3,128.3,197.7,124.3,140.4
NM_001417012.1,1178.5,1837.3,684.4,0.373,-1.4,0.35,-4.09,4.2e-05,1.0e+00,0.0024,1,1962.4,1486.6,2063,498.5,559.2,1144.9,534.8
NR_175407.1,62.9,0,110.2,609.589,9.3,2.26,4.09,4.4e-05,1.0e+00,0.0024,1,0,0,0,142,202.4,96.3,0
NM_001360202.1,119.3,175.1,77.5,0.445,-1.2,0.29,-4.08,4.5e-05,1.0e+00,0.0025,1,150.3,157.5,217.5,64.1,63.3,82.9,99.7
NM_011851.4,117.7,40.9,175.4,4.336,2.1,0.52,4.08,4.6e-05,1.0e+00,0.0025,1,19.4,75.6,27.7,140.9,199.3,151.7,209.7
NM_172731.3,199.9,270.2,147.1,0.549,-0.9,0.21,-4.08,4.6e-05,1.0e+00,0.0025,1,289.6,284.7,236.3,134.6,131.3,186.8,135.8
XM_030249459.1,393.5,626.6,218.7,0.351,-1.5,0.37,-4.08,4.5e-05,1.0e+00,0.0025,1,658.4,763.4,457.9,186.1,145.2,350.6,193
XM_030250745.2,313.9,399.2,250,0.625,-0.7,0.17,-4.07,4.6e-05,1.0e+00,0.0025,1,455.5,322.5,419.6,246.1,245.6,262.6,245.7
NM_001081103.2,85.4,4.2,146.3,36.451,5.2,1.28,4.07,4.8e-05,1.0e+00,0.0026,1,0,12.6,0,85.2,143.7,185.5,170.9
NM_007679.4,1285.7,1806.8,894.9,0.495,-1,0.25,-4.07,4.7e-05,1.0e+00,0.0026,1,2076.7,1194.3,2149.3,789.8,1045.8,944.1,799.8
NM_011075.2,218.1,93.8,311.3,3.32,1.7,0.43,4.07,4.8e-05,1.0e+00,0.0026,1,139.2,98.3,44,343.9,352.2,225,324.2
NM_053199.4,504.8,773.2,303.6,0.394,-1.3,0.33,-4.06,4.9e-05,1.0e+00,0.0026,1,675,787.4,857.1,233.5,211.6,481.9,287.2
NR_027887.1,78.4,50.4,99.4,1.975,1,0.24,4.06,4.9e-05,1.0e+00,0.0026,1,54.4,52.9,44,118.8,94.2,91.2,93.3
NM_134133.2,391.6,254.9,494.1,1.947,1,0.24,4.06,5.0e-05,1.0e+00,0.0027,1,202,314.9,247.7,530,369.2,534.2,543.1
NM_001405154.1,102,56.3,136.3,2.455,1.3,0.32,4.04,5.4e-05,1.0e+00,0.0028,1,45.2,75.6,48.1,115.7,108.1,160,161.6
NM_001418008.1,175.6,217.1,144.5,0.665,-0.6,0.15,-4.05,5.2e-05,1.0e+00,0.0028,1,220.4,200.3,230.6,132.5,146.7,149.2,149.6
NM_009752.2,11.5,0,20.1,111.328,6.8,1.68,4.04,5.3e-05,1.0e+00,0.0028,1,0,0,0,34.7,10.8,4.5,30.5
NM_010917.3,2655.4,3498.2,2023.2,0.579,-0.8,0.2,-4.04,5.2e-05,1.0e+00,0.0028,1,3094.8,3091.5,4308.4,1907.6,1685.3,2459.9,2040.2
NM_011694.7,758.4,632.1,853.1,1.352,0.4,0.11,4.05,5.2e-05,1.0e+00,0.0028,1,675,624.9,596.4,933.8,778.5,877.1,822.9
NM_016972.2,205.8,290.6,142.1,0.491,-1,0.25,-4.04,5.2e-05,1.0e+00,0.0028,1,338.4,225.5,308,161.9,108.1,166.4,132.1
NM_008390.2,84.3,157.1,29.8,0.189,-2.4,0.6,-4.03,5.7e-05,1.0e+00,0.0029,1,59.9,144.9,266.4,22.1,35.5,40.2,21.2
NM_011778.3,75.4,0,132,730.199,9.5,2.36,4.03,5.5e-05,1.0e+00,0.0029,1,0,0,0,195.6,275,0,57.3
NM_013691.3,753.8,1089.6,501.9,0.46,-1.1,0.28,-4.03,5.7e-05,1.0e+00,0.0029,1,1019,1087.2,1162.7,349.1,733.7,511.9,412.8
NM_023143.3,3786.7,5619.8,2411.9,0.429,-1.2,0.3,-4.03,5.5e-05,1.0e+00,0.0029,1,6986.3,3706.3,6166.9,1802.5,2848.4,3088.5,1908.1
XM_036154161.1,51.2,81.5,28.6,0.346,-1.5,0.38,-4.03,5.6e-05,1.0e+00,0.0029,1,101.4,70.5,72.5,20,40.2,31.9,22.2
NM_001277258.1,605.2,839,429.8,0.512,-1,0.24,-4.02,5.9e-05,1.0e+00,0.003,1,822.6,928.5,765.9,300.8,506.7,528.4,383.3
NM_011448.4,233.8,145.9,299.7,2.06,1,0.26,4.02,5.9e-05,1.0e+00,0.003,1,111.6,171.3,154.8,226.1,316.7,364,291.9
NM_025468.2,149.4,199.4,111.9,0.563,-0.8,0.21,-4.01,5.9e-05,1.0e+00,0.003,1,204.7,205.3,188.2,140.9,91.1,103.9,111.8
NR_002841.2,288.4,463.6,157,0.338,-1.6,0.39,-4.02,5.9e-05,1.0e+00,0.003,1,285.9,366.6,738.2,165.1,168.4,177.2,117.3
NM_010729.3,4834.1,6076.5,3902.2,0.643,-0.6,0.16,-4.01,6.1e-05,1.0e+00,0.0031,1,6275.3,6001.7,5952.6,3491.3,3200.6,4755.4,4161.6
NM_011945.3,35.6,12.3,53,4.226,2.1,0.52,4.01,6.1e-05,1.0e+00,0.0031,1,13.8,10.1,13,41,85,32.5,53.6
NM_130796.4,212.3,277,163.8,0.59,-0.8,0.19,-4.01,6.1e-05,1.0e+00,0.0031,1,301.5,239.4,290.1,172.5,152.9,139.6,190.3
NM_181796.2,2551.3,1961.5,2993.6,1.527,0.6,0.15,4,6.2e-05,1.0e+00,0.0031,1,1946.7,2006.9,1931,3468.2,2400.5,3304.6,2801.2
XM_030245499.1,35.2,18.3,47.9,2.637,1.4,0.35,4.01,6.0e-05,1.0e+00,0.0031,1,18.4,20.2,16.3,53.6,41.7,40.8,55.4
NM_013534.5,1161.7,1395.6,986.2,0.707,-0.5,0.13,-4,6.4e-05,1.0e+00,0.0032,1,1237.5,1540.7,1408.7,942.2,1078.2,1033.3,891.3
NM_030693.2,1491.8,1965.3,1136.7,0.579,-0.8,0.2,-4,6.4e-05,1.0e+00,0.0032,1,1860.9,1878.4,2156.7,1050.6,906.7,1490.4,1099.1
NM_001113420.1,25.7,11.2,36.5,3.303,1.7,0.43,3.99,6.6e-05,1.0e+00,0.0033,1,9.2,13.9,10.6,41,29.3,31.2,44.3
NM_008126.3,374,120.5,564.1,4.689,2.2,0.56,3.99,6.5e-05,1.0e+00,0.0033,1,190,139.8,31.8,485.8,444.9,653.4,672.4
NM_010358.5,904.6,1454,492.6,0.339,-1.6,0.39,-3.99,6.7e-05,1.0e+00,0.0033,1,1804.7,831.5,1725.7,485.8,434.1,738.2,312.2
NM_008133.4,617.5,715,544.4,0.76,-0.4,0.1,-3.98,6.9e-05,1.0e+00,0.0034,1,747,680.3,717.8,490,574.6,561.6,551.4
XM_030248341.2,42.7,5.5,70.6,12.614,3.7,0.92,3.98,6.8e-05,1.0e+00,0.0034,1,4.6,3.8,8.1,89.4,98.9,8.3,85.9
NM_008131.5,246.1,306.1,201,0.651,-0.6,0.16,-3.97,7.2e-05,1.0e+00,0.0035,1,321.8,268.3,328.3,195.6,230.2,192.5,185.6
NM_010684.3,2897.3,3481.9,2458.9,0.707,-0.5,0.13,-3.97,7.2e-05,1.0e+00,0.0035,1,3634.3,3531.2,3280.2,2611.1,2324.8,2795.9,2103.9
XM_001481239.6,33.4,52.6,19,0.359,-1.5,0.37,-3.97,7.2e-05,1.0e+00,0.0035,1,49.8,40.3,67.6,18.9,20.1,20.4,16.6
XM_030246022.2,9.6,22.3,0,0.008,-6.9,1.75,-3.97,7.1e-05,1.0e+00,0.0035,1,31.4,6.3,29.3,0,0,0,0
NM_001355005.1,1586.1,1335.9,1773.8,1.33,0.4,0.1,3.96,7.5e-05,1.0e+00,0.0036,1,1321.5,1346.7,1339.5,1859.2,1530.8,1926.4,1778.8
NM_001356995.1,1229.4,1516.6,1014,0.67,-0.6,0.15,-3.96,7.6e-05,1.0e+00,0.0036,1,1333.5,1641.5,1574.9,1016.9,855.8,1160.2,1023.3
NM_030094.1,31.3,14.6,43.9,3.041,1.6,0.41,3.96,7.5e-05,1.0e+00,0.0036,1,17.5,16.4,9.8,48.4,43.3,35.1,48.9
XM_036154688.1,57.8,0,101.1,559.89,9.1,2.31,3.96,7.5e-05,1.0e+00,0.0036,1,0,0,0,238.7,88,77.8,0
NM_001291075.1,47.8,0,83.7,463.322,8.9,2.24,3.95,7.9e-05,1.0e+00,0.0038,1,0,0,0,0,129.8,98.8,106.2
NM_019759.3,6051.7,10033.1,3065.7,0.306,-1.7,0.43,-3.95,7.9e-05,1.0e+00,0.0038,1,9901.3,6942.7,13255.3,1758.3,2738.8,5575.8,2189.8
NM_054077.4,2161.5,3091.9,1463.7,0.474,-1.1,0.27,-3.93,8.4e-05,1.0e+00,0.004,1,3325.3,3063.8,2886.7,1166.2,1251.2,2247.7,1189.6
NM_010090.2,43,64.4,27,0.426,-1.2,0.31,-3.93,8.6e-05,1.0e+00,0.0041,1,54.4,74.3,64.4,24.2,24.7,33.1,25.9
NM_080555.2,3844.2,6207.6,2071.7,0.334,-1.6,0.4,-3.93,8.6e-05,1.0e+00,0.0041,1,7187.4,3294.4,8141.1,1358.7,1835.1,3246.6,1846.2
NM_172665.5,77.2,52.9,95.5,1.808,0.9,0.22,3.93,8.6e-05,1.0e+00,0.0041,1,47,60.5,51.3,96.7,102,89.9,93.3
XM_030252279.2,14.8,26,6.5,0.247,-2,0.52,-3.92,8.8e-05,1.0e+00,0.0041,2,24.9,27.7,25.3,4.2,9.3,7,5.5
NM_001290481.1,226.5,300.8,170.8,0.569,-0.8,0.21,-3.92,8.9e-05,1.0e+00,0.0042,2,335.7,303.6,263.2,131.5,171.5,194.4,185.6
XR_004942509.1,169.7,232.2,122.9,0.526,-0.9,0.24,-3.92,8.9e-05,1.0e+00,0.0042,2,196.4,253.2,246.9,102,162.2,114.7,112.7
NM_001421028.1,50.5,0,88.4,489.415,8.9,2.29,3.91,9.3e-05,1.0e+00,0.0043,2,0,0,0,0,88,66.9,198.6
NM_172903.4,347.5,444.5,274.8,0.616,-0.7,0.18,-3.91,9.2e-05,1.0e+00,0.0043,2,508.1,438.4,387,274.5,319.8,274.1,230.9
NM_001160268.1,37.7,62.3,19.4,0.311,-1.7,0.43,-3.9,9.6e-05,1.0e+00,0.0045,2,56.3,44.1,86.4,26.3,15.4,19.1,16.6
NM_001424558.1,34.3,16.2,47.9,3.04,1.6,0.41,3.9,9.8e-05,1.0e+00,0.0045,2,12,22.7,13.9,40,40.2,54.2,57.3
XM_006540902.2,139.6,182.1,107.7,0.585,-0.8,0.2,-3.9,9.7e-05,1.0e+00,0.0045,2,197.3,162.5,186.6,103.1,131.3,103.9,92.4
NM_029653.3,276.6,406,179.5,0.441,-1.2,0.3,-3.89,9.9e-05,1.0e+00,0.0046,2,495.2,279.7,443.2,125.1,216.3,200.2,176.4
NM_175628.3,550.8,827.1,343.7,0.416,-1.3,0.33,-3.89,1.0e-04,1.0e+00,0.0046,2,664.9,618.6,1197.7,330.2,258,453.2,333.4
NM_178598.2,4580.6,3639.7,5286.2,1.453,0.5,0.14,3.89,1.0e-04,1.0e+00,0.0046,2,3204.5,4118.3,3596.3,4902.6,4695.9,5951.3,5595
NM_207215.2,489.8,628.5,385.8,0.615,-0.7,0.18,-3.89,1.0e-04,1.0e+00,0.0046,2,523.8,637.5,724.3,428,336.7,425.8,352.8
XM_036159057.1,69,102.1,44.2,0.429,-1.2,0.31,-3.89,1.0e-04,1.0e+00,0.0046,2,119,69.3,118.1,42.1,46.3,39.5,48.9
NM_001130479.2,649.2,803,533.8,0.665,-0.6,0.15,-3.88,1.0e-04,1.0e+00,0.0047,2,791.2,716.8,901.1,484.8,509.8,625.3,515.4
NM_001421041.1,39.2,0,68.6,380.18,8.6,2.21,3.88,1.0e-04,1.0e+00,0.0047,2,0,0,0,99.9,0,115.4,59.1
NM_008059.3,176.9,278.8,100.4,0.36,-1.5,0.38,-3.88,1.0e-04,1.0e+00,0.0047,2,202.9,215.4,418,94.6,103.5,130.7,73
NM_207225.2,61.2,0,107,592.25,9.2,2.37,3.88,1.0e-04,1.0e+00,0.0047,2,0,0,0,174.6,225.5,28,0
XM_006498504.2,73.5,134,28.1,0.208,-2.3,0.58,-3.88,1.0e-04,1.0e+00,0.0047,2,95,89.4,217.5,13.7,44.8,34.4,19.4
XM_011250228.3,68.4,19.4,105.1,5.496,2.5,0.63,3.88,1.0e-04,1.0e+00,0.0047,2,11.1,36.5,10.6,59.9,171.5,89.2,99.7
NM_001291114.1,603.5,485.2,692.2,1.429,0.5,0.13,3.87,1.1e-04,1.0e+00,0.0048,2,428.8,510.2,516.6,780.3,627.2,682.7,678.8
NM_001411151.1,324.5,234.2,392.4,1.675,0.7,0.19,3.87,1.1e-04,1.0e+00,0.0049,2,218.6,269.6,214.3,350.2,475.8,339.8,403.6
NM_011609.4,1940.8,2273.7,1691.2,0.744,-0.4,0.11,-3.87,1.1e-04,1.0e+00,0.0049,2,2571,2164.3,2085.8,1619.5,1781.1,1770.8,1593.2
XM_036159912.1,647.9,999.4,384.2,0.385,-1.4,0.36,-3.87,1.1e-04,1.0e+00,0.0049,2,989.5,798.7,1209.9,215.6,417.1,569.9,334.3
NM_010741.4,2353.4,4087.6,1052.8,0.258,-2,0.51,-3.86,1.1e-04,1.0e+00,0.005,2,4668.9,2697.2,4896.7,636.2,685.9,2189,700.1
NM_029575.3,1370.5,1771,1070,0.605,-0.7,0.19,-3.86,1.1e-04,1.0e+00,0.005,2,2015.9,1549.5,1747.7,937,926.8,1351.4,1064.9
NR_015536.1,315.8,213.5,392.6,1.848,0.9,0.23,3.86,1.1e-04,1.0e+00,0.005,2,202,277.2,161.3,438.5,359.9,366.5,405.5
NM_001037751.4,12,1.6,19.7,12.134,3.6,0.94,3.85,1.2e-04,1.0e+00,0.0052,2,0,2.5,2.4,28.4,15.4,12.7,22.2
XM_036156778.1,500.2,788,284.2,0.36,-1.5,0.38,-3.85,1.2e-04,1.0e+00,0.0052,2,1004.2,452.3,907.6,192.4,392.4,321.3,230.9
NM_001286223.1,43.1,0,75.4,417.392,8.7,2.27,3.84,1.2e-04,1.0e+00,0.0053,2,0,0,0,0,145.2,83.5,73
NM_152839.4,20.7,43.9,3.2,0.077,-3.7,0.96,-3.84,1.2e-04,1.0e+00,0.0054,2,71.9,15.1,44.8,2.1,0,5.1,5.5
NM_001404727.1,47.8,25.9,64.3,2.442,1.3,0.34,3.82,1.4e-04,1.0e+00,0.0059,2,27.7,21.4,28.5,71.5,75.7,47.2,62.8
NM_013692.4,164.9,101.9,212.2,2.072,1.1,0.28,3.82,1.4e-04,1.0e+00,0.0059,2,134.6,66.8,104.3,232.4,197.7,215.5,203.2
NR_038151.1,127.3,82,161.2,1.952,1,0.25,3.82,1.3e-04,1.0e+00,0.0059,2,95.9,71.8,78.2,175.6,177.6,119.8,171.8
NM_008626.3,719.6,848.7,622.7,0.731,-0.5,0.12,-3.81,1.4e-04,1.0e+00,0.006,2,912,822.6,811.5,607.8,687.4,550.1,645.6
NM_001166456.1,66.3,23.9,98.2,4.173,2.1,0.54,3.8,1.5e-04,1.0e+00,0.0063,3,20.3,41.6,9.8,74.7,128.2,85.4,104.4
NM_011322.4,263.3,352.8,196.2,0.558,-0.8,0.22,-3.8,1.5e-04,1.0e+00,0.0063,3,363.3,343.9,351.2,158.8,199.3,257.5,169
NM_001416725.1,41.3,0,72.3,400.449,8.6,2.28,3.79,1.5e-04,1.0e+00,0.0064,3,0,0,0,67.3,95.8,126.2,0
XM_017321300.1,21.3,8.6,30.8,3.578,1.8,0.48,3.79,1.5e-04,1.0e+00,0.0064,3,10.1,7.6,8.1,34.7,26.3,38.9,23.1
XM_036162156.1,221.2,178.3,253.5,1.416,0.5,0.13,3.79,1.5e-04,1.0e+00,0.0064,3,195.5,162.5,176.8,262.9,251.8,248,251.2
NM_001038589.2,60.9,26.2,87,3.275,1.7,0.45,3.78,1.5e-04,1.0e+00,0.0065,3,23.1,13.9,41.6,112.5,77.2,73.3,85
NM_001356969.1,8.6,20,0,0.009,-6.8,1.79,-3.79,1.5e-04,1.0e+00,0.0065,3,5.5,25.2,29.3,0,0,0,0
NM_001424495.1,61.1,37.8,78.6,2.09,1.1,0.28,3.78,1.6e-04,1.0e+00,0.0066,3,42.4,41.6,29.3,79.9,86.5,82.2,65.6
NM_008156.2,15.9,29.4,5.7,0.19,-2.4,0.63,-3.78,1.6e-04,1.0e+00,0.0066,3,33.2,17.6,37.5,5.3,7.7,7,2.8
NM_011290.5,8439,7559.3,9098.8,1.203,0.3,0.07,3.78,1.6e-04,1.0e+00,0.0066,3,7854.1,7018.3,7805.4,9497.1,8662.7,8921.2,9314.3
NM_030127.3,3190.1,4420.3,2267.4,0.513,-1,0.25,-3.78,1.6e-04,1.0e+00,0.0067,3,4320.3,4057.8,4882.8,1786.7,1853.7,3346.6,2082.7
NM_053086.3,81.9,191.1,0,0.001,-10,2.66,-3.77,1.6e-04,1.0e+00,0.0068,3,357.8,215.4,0,0,0,0,0
NM_145354.5,226.3,177.7,262.7,1.485,0.6,0.15,3.77,1.6e-04,1.0e+00,0.0068,3,167.8,201.6,163.8,250.3,259.5,251.8,289.1
XM_006519461.3,111.1,83.7,131.6,1.573,0.7,0.17,3.77,1.6e-04,1.0e+00,0.0068,3,83.9,85.7,81.5,131.5,137.5,136.4,121
NM_011777.4,48.3,0,84.5,467.67,8.9,2.36,3.77,1.7e-04,1.0e+00,0.0069,3,0,0,0,131.5,49.4,0,157
NM_001037136.1,187.6,272.8,123.8,0.45,-1.2,0.31,-3.76,1.7e-04,1.0e+00,0.007,3,310.8,263.3,244.4,133.6,154.5,73.9,133
NM_001310436.1,25.2,9.6,36.9,3.805,1.9,0.51,3.76,1.7e-04,1.0e+00,0.007,3,13.8,7.6,7.3,38.9,41.7,23.6,43.4
NM_001410025.1,44.3,0,77.4,428.772,8.7,2.33,3.76,1.7e-04,1.0e+00,0.007,3,0,0,0,123,74.1,0,112.7
XM_011241467.3,644.8,878,469.9,0.535,-0.9,0.24,-3.76,1.7e-04,1.0e+00,0.0071,3,1021.8,611,1001.3,466.9,503.6,525.9,383.3
XM_030253666.2,430.6,334.4,502.7,1.503,0.6,0.16,3.75,1.7e-04,1.0e+00,0.0071,3,280.3,379.2,343.8,532.1,537.6,450.7,490.4
NM_007802.4,1205.4,1581.7,923.2,0.584,-0.8,0.21,-3.74,1.8e-04,1.0e+00,0.0074,3,1569.5,1230.8,1944.8,921.2,820.2,1111.7,839.5
NM_001420229.1,557.3,807.8,369.4,0.457,-1.1,0.3,-3.74,1.8e-04,1.0e+00,0.0075,3,620.6,691.6,1111.3,478.5,282.7,400.3,315.9
NM_011707.2,272.7,449.8,139.9,0.312,-1.7,0.45,-3.73,1.9e-04,1.0e+00,0.0077,3,363.3,385.5,600.5,89.4,109.7,252.4,108.1
NM_173368.3,70.3,120.7,32.4,0.272,-1.9,0.5,-3.73,1.9e-04,1.0e+00,0.0078,3,142,110.9,109.2,13.7,24.7,51.6,39.7
XM_006513258.3,1330.8,1811.2,970.5,0.536,-0.9,0.24,-3.73,1.9e-04,1.0e+00,0.0079,3,1689.4,2347,1397.3,922.3,909.8,815.9,1233.9
NM_001301096.1,62.8,35.4,83.3,2.383,1.3,0.34,3.72,2.0e-04,1.0e+00,0.008,3,36,41.6,28.5,63.1,74.1,86.1,109.9
NM_011545.2,178.4,287.2,96.9,0.339,-1.6,0.42,-3.72,2.0e-04,1.0e+00,0.008,3,384.5,148.7,328.3,91.5,71.1,134.5,90.5
NM_026506.2,918.7,732.2,1058.7,1.443,0.5,0.14,3.72,2.0e-04,1.0e+00,0.008,3,660.3,737,799.3,955.9,1238.9,972.1,1067.7
NM_172702.3,244.4,117.9,339.3,2.893,1.5,0.41,3.72,2.0e-04,1.0e+00,0.008,3,111.6,185.2,57,346,273.4,366.5,371.3
XR_003956210.1,85.9,115.8,63.6,0.553,-0.9,0.23,-3.72,2.0e-04,1.0e+00,0.008,3,117.1,109.6,120.6,56.8,61.8,78.4,57.3
XM_036164285.1,34.1,56.7,17.1,0.299,-1.7,0.47,-3.71,2.1e-04,1.0e+00,0.0082,4,59,40.3,70.9,9.5,23.2,21,14.8
NM_028749.1,139.4,82,182.4,2.22,1.2,0.31,3.71,2.1e-04,1.0e+00,0.0083,4,119.9,59.2,66.8,165.1,177.6,197.6,189.3
NM_001416220.1,30.3,0,53,294.112,8.2,2.21,3.71,2.1e-04,1.0e+00,0.0084,4,0,0,0,86.2,0,75.2,50.8
NM_026481.3,815.1,1372.9,396.7,0.289,-1.8,0.48,-3.7,2.1e-04,1.0e+00,0.0084,4,1055.9,1453.8,1609.1,242.9,253.3,798.7,291.9
NR_169017.1,378.2,549.5,249.7,0.456,-1.1,0.31,-3.71,2.1e-04,1.0e+00,0.0084,4,411.3,582,655.1,212.4,171.5,282.4,332.5
NM_009098.2,13543.6,11397.7,15153,1.33,0.4,0.11,3.7,2.2e-04,1.0e+00,0.0086,4,9907.7,12157,12128.5,16491.3,14106.3,14539.7,15474.6
NM_134102.4,1499.1,2381.9,837,0.352,-1.5,0.41,-3.7,2.2e-04,1.0e+00,0.0086,4,3016.4,1529.4,2599.9,689.9,678.1,1438.1,542.1
NM_009627.2,178.1,260.9,116,0.447,-1.2,0.31,-3.69,2.2e-04,1.0e+00,0.0087,4,271.1,225.5,286,116.7,97.3,168.9,81.3
NM_022563.2,490.2,667.4,357.3,0.535,-0.9,0.24,-3.69,2.2e-04,1.0e+00,0.0088,4,605.9,578.2,818,279.7,409.3,437.3,302.9
NM_001291022.2,310.6,401.7,242.3,0.603,-0.7,0.2,-3.69,2.3e-04,1.0e+00,0.0089,4,341.2,457.3,406.6,196.7,285.8,256.9,230
NM_001424562.1,3013.8,1740.5,3968.8,2.281,1.2,0.32,3.69,2.3e-04,1.0e+00,0.0089,4,1369.4,2617.8,1234.4,3975.1,3061.6,3627.7,5210.8
XM_036162716.1,37.5,0,65.7,363.407,8.5,2.31,3.69,2.3e-04,1.0e+00,0.0089,4,0,0,0,61,140.6,61.2,0
NM_001360422.1,33.9,12.5,49.9,4.114,2,0.55,3.68,2.3e-04,1.0e+00,0.009,4,11.1,21.4,4.9,46.3,61.8,42.7,48.9
